ano;modalidade;numero_ano;processo;situacao;objeto;natureza;demandante;modalidade_compra;homologacao_mes;valor_estimado_ufpr;valor_estimado_outros;valor_contratado_ufpr;valor_contratado_ufpr;homologacao_mes_ano
2014;Pregão Eletrônico;140/2014;042528/2013-19;Homologado;Contratação de empresa de engenharia para instalação de sistema de climatização BL (antigo PE 006 2014);Material e Mão de Obra;PCU ;Sem Informação;;282351.94;0.0;202230.0;0.0;
2014;Pregão Eletrônico;141/2014;035137/2014-11;Homologado;Aquisição de material bibliográfico;material;SIBI;Aquisição imediata;;385267.01;0.0;226591.85;0.0;
2014;Pregão Eletrônico;142/2014;026414/2014-02;Homologado;Aquisição de Móveis Sob Medida;material;Tecnologia;Aquisição imediata;;122190.69;0.0;41279.0;0.0;
2014;Pregão Eletrônico;143/2014;037413/2014-85;Deserto;Fornecimento de serviço na área de hialotecnia (SRP);Serviço;Depto Quimica;SRP;;273928.07;0.0;0.0;0.0;
2014;Pregão Eletrônico;144/2014;036073/2014-75;Homologado;Aquisição de bancada didática;material;AG;Aquisição imediata;;32391.0;0.0;24300.0;0.0;
2014;Pregão Eletrônico;145/2014;030480/2014-79;Homologado;Aquisição de Ferramentas (SRP);material;Palotina e Demais Unidades;SRP;;160255.75;0.0;78703.97;0.0;
2014;Pregão Eletrônico;146/2014;022430/2014-18;Suspenso;Aquisição de Veículos;material;PRA;Sem Informação;;4065315.0;0.0;0.0;0.0;
2014;Pregão Eletrônico;147/2014;037805/2014-44;Fracassado;Aquisição de Veiculos Hibridos;material;PRA;Aquisição imediata;;273636.5;0.0;0.0;0.0;
2014;Pregão Eletrônico;148/2014;043488/2013-14;Homologado;Serviço de Locação de Tendas;serviço;Várias Unidades;SRP;;3144533.6;0.0;1607057.3;0.0;
2014;Pregão Eletrônico;149/2014;020632/2014-25;Homologado;Aquisição de material odontologico (SRP);material;CECOM;SRP;;1117487.07;0.0;638917.02;0.0;
2014;Pregão Eletrônico;150/2014;038434/2014-18;Homologado;Aquisição de vidrarias e equipamentos (SRP);material;Cecom;SRP;;1587234.1;0.0;1088421.5;0.0;
2014;Pregão Eletrônico;151/2014;039134/2014-56;Homologado;Aquisição de Reagentes Quimicos e Armários para armazenamento;material;CECOM;SRP;;988197.9;0.0;518681.6;0.0;
2014;Pregão Eletrônico;152/2014;018835/2014-51;Fracassado;Aquisição de Pergolados ;Serviço e Material;BL;SRP;;52283.33;0.0;0.0;0.0;
2014;Pregão Eletrônico;153/2014;039378/2014-39;Homologado;Aquisição e Instalação de Películas de Proteção Solar (predial) (SRP);Material;Cecom;SRP;;256186.67;0.0;84500.0;0.0;
2014;Pregão Eletrônico;154/2014;021051/2014-19;Homologado;Aquisição de material odontológico;material;Cecom;SRP;;464846.37;0.0;296240.5;0.0;
2014;Pregão Eletrônico;155/2014;039140/2014-11;Homologado;Aquisição de Gás Liquefeito de Petróleo (GLP) de 45kg e 13 kg para Curitiba (SRP);material;Cecom;SRP;;866695.0;0.0;565485.0;0.0;
2014;Pregão Eletrônico;156/2014;041634/2014-58;Homologado;Contratação de empresa para fornecimento de refeições para comunidade universitária do Campus Palotina ;serviço;RU;Contrato;;2408010.0;0.0;1674660.0;0.0;
2014;Pregão Eletrônico;157/2014;039470/2014-07;Homologado;Fornecimento e Gravação de Chapas;material;Imprensa Universitária;SRP;;318420.0;0.0;314160.0;0.0;
2014;Pregão Eletrônico;158/2014;040380/2014-51;Fase Interna;                          Aquisição de Material Elétrico (SRP);Sem Informação;PCU;SRP;;3369205.5;0.0;0.0;0.0;
2014;Pregão Eletrônico;159/2014;023471/2014-21;Homologado;Aquisição de Equipamentos para Laboratório de Fisioterapia (SRP);material;Biológicas;SRP;;47439.52;0.0;32615.12;0.0;
2014;Pregão Eletrônico;160/2014;035310/2014-81;Homologado;Aquisição de Materiais de Consumo ;material;Almox. e Litoral;SRP;;556758.75;0.0;353151.05;0.0;
2014;Pregão Eletrônico;161/2014;042050/2014-08;Homologado;Aquisição de Pães;material;RU;SRP;;214605.0;0.0;111625.0;0.0;
2014;Pregão Eletrônico;162/2014;040550/2014-05;Homologado;Serviços de chaveiro para Campus Curitiba da UFPR (SRP);material;Cecom;SRP;;666578.85;0.0;714070.0;0.0;
2014;Pregão Eletrônico;163/2014;039237/2013-35;Homologado;Aquisição de bateriais para a manutenção da PCU ;material;PCU;SRP;;206150.5;0.0;159354.0;0.0;
2014;Pregão Eletrônico;164/2014;042736/2014-91;Homologado;Aquisição de Algômetro para laboratório de Fisioterapia (FDA);material;Fisioter;Aquisição imediata;;7050.0;0.0;7050.0;0.0;
2014;Pregão Eletrônico;165/2014;034956/2014-41;Homologado;"Contratação de seguros de acidentes pessoais
";serviço;PROGEPE;Aquisição imediata;;860923.2;0.0;28000.0;0.0;
2014;Pregão Eletrônico;166/2014;039647/2014-67;Homologado;Aquisição de equipamentos medico hospitalares;material;MFVA;Aquisição imediata;;247666.66;0.0;152136.0;0.0;
2014;Pregão Eletrônico;167/2014;035351/2014-77;Fracassado;Aquisição de Softwares (FDA) destinados ao Setor de Ciências Humanas, Letras e Artes;material;HL;Aquisição imediata;;12815.52;0.0;0.0;0.0;
2014;Pregão Eletrônico;168/2014;037933/2014-98;Homologado;Prestação de serviço de atendimento de Urgência e Emergência;serviço;Progepe;Contrato;;131000.0;0.0;128328.0;0.0;
2014;Pregão Eletrônico;169/2014;038465/2014-79;Homologado;Manutenção corretiva e preventiva de impressora;Sem Informação;Imprensa Universitária;SRP;;282640.0;0.0;271200.0;0.0;
2014;Pregão Eletrônico;170/2014;0,00;Deserto;"Serviços de hialotecnia para Laboratório de Química (SRP)
(antigo PE 143 2014)";serviço;Química;SRP;;273928.07;0.0;0.0;0.0;
2014;Pregão Eletrônico;171/2014;037805/2014-44;Fracassado;Aquisição de Veiculos Hibridos - antigo pregão 147/2014;material;PRA;SRP;;273636.5;0.0;0.0;0.0;
2014;Pregão Eletrônico;172/2014;041097/2014-46;Homologado;Substituição de toldo;serviço;RU;Aquisição imediata;;13083.67;0.0;9500.0;0.0;
2014;Pregão Eletrônico;173/2014;039498/2014-36;Homologado;Aquisição de instrumentos cirúrgicos ;material;MVFA;Aquisição imediata;;36390.31;0.0;21083.93;0.0;
2014;Pregão Eletrônico;174/2014;038937/2014-93;Homologado;Agenciamento de transportes internacional de cargas;serviço;DSG;Contrato;;800000.0;0.0;800000.0;0.0;
2014;Pregão Eletrônico;175/2014;043458/2014-99;Fracassado;Fornecimento e Instalação de aparelhos de Ar Condicionado destinados ao Curso de Odontologia e Setor Litoral;material e serviço;PCU;Sem Informação;;21814.0;0.0;0.0;0.0;
2014;Pregão Eletrônico;176/2014;044495/2014-14;Deserto;Aquisição de Suinos;material;SD;SRP;;39450.0;0.0;0.0;0.0;
2014;Pregão Eletrônico;177/2014;042934/2014-54;Cancelado;Manutenção corretiva e preventiva de impressora Docutech Xerox (SRP);material;NC;SRP;;688000.0;0.0;445800.0;0.0;
2014;Pregão Eletrônico;178/2014;043790/2014-53;Aguarda Abertura;Aquisição de Gêneros Alimentícios;material;Almoxarifado;SRP;;232914.96;0.0;162872.48;0.0;
2014;Pregão Eletrônico;179/2014;019773/2014-03;Homologado;Aquisição e Instalação de aparelhos de Ar Condicionado destinados à Biblioteca Central;material/serviço;BC;Sem Informação;;26625.91;0.0;24299.96;0.0;
2014;Pregão Eletrônico;180/2014;043752/2014-09;Fase Interna;Aquisição de material e produtos para almoxarifado central (SRP);material;Almoxarifado;SRP;;1355002.55;0.0;0.0;0.0;
2014;Pregão Eletrônico;181/2014;043847/2014-14;Homologado;Aquisição de Material de Expediente - Almoxarifado Central;material;Almoxarifado;SRP;;93673.8;0.0;48968.5;0.0;
2014;Pregão Eletrônico;182/2014;043549/2014-24;Homologado;Aquisição de Persianas;material/serviço;Cecom;SRP;;1341180.0;0.0;679320.0;0.0;
2014;Pregão Eletrônico;183/2014;046787/2014-91;Fase Interna;Fornecimento de elevadores com instalação para a Casa da Estudante;serviço;PCU;Sem Informação;;380612.33;0.0;0.0;0.0;
2014;Pregão Eletrônico;184/2014;035351/2014-77;Fracassado;Aquisição de softwares - Setor Humanas (relicitar - ex 167/2014);material;Setor de Humanas;Aquisição imediata;;12815.52;0.0;0.0;0.0;
2014;Pregão Eletrônico;185/2014;046459/2014-95;Homologado;Contratação de empresa para fornecimento de refeições para comunidade universitária do Campus Litoral - Centro de Estudos do Mar - Pontal do Paraná.;serviço;RU;Contrato;;1912270.0;0.0;1783330.0;0.0;
2014;Pregão Eletrônico;186/2014;046075/2014-72;Fase Interna;Aquisição de Cepilho (maravalha);material;Biológicas;SRP;;91000.0;0.0;0.0;0.0;
2014;Pregão Eletrônico;187/2014;048341/2014-00;Fase Interna;Aquisição de Materiais de Consumo ;material;Almoxarifado;SRP;;147261.0;0.0;0.0;0.0;
2014;Pregão Eletrônico;188/2014;047735/2014-32;Fase Interna;Aquisição de material para manutenção predial para Prefeitura Universitária (SRP);material;Prefeitura;SRP;;782298.0;0.0;0.0;0.0;
2014;Pregão Eletrônico;189/2014;043878/2014-75;Fase Interna;Aquisição de Materiais de Consumo ;material;Almoxarifado;SRP;;393472.3;0.0;0.0;0.0;
2014;Pregão Eletrônico;190/2014;047662/2014-89;Fase Interna;Aquisição de ração para peixes e tartarugas (SRP);material;Museu CN;SRP;;8233.73;0.0;0.0;0.0;
2014;Pregão Eletrônico;191/2014;045688/2014-92;Fase Interna;Aquisição de material bibliográfico - Novo nº: 14/2015 ;material;SIBI;Sem Informação;;192295.5;0.0;0.0;0.0;
2014;Tomada de Preços;001/2014;043669/2013-41;Deserto;Demolição - Edificação - Téc. Cirurgica e Cirurgia Experimental - Ciências da Saúde;Sem Informação;PCU;Sem Informação;;0.0;0.0;0.0;0.0;
2014;Tomada de Preços;002/2014;043834/2013-64;Homologado;Reforma da Cobertura do Edifício de Pós-Graduação em Ciências Veterinárias - Campus Agrárias.;Sem Informação;PCU;Contrato;;225475.36;0.0;158429.54;0.0;
2014;Tomada de Preços;003/2014;045068/2013-72;Fase Interna;Elaboração de Projetos de Arquitetura e Engenharia para Construção Biblioteca (Ampliação)  e Reforma Parcial (Área Existente) e Projeto de Prevenção  e Combate à Incêndios (Área Total) do CIFLOMA - Setor Agrárias - Campus Botânico ;Sem Informação;PCU;SRP;;352938.4;0.0;0.0;0.0;
2014;Tomada de Preços;004/2014;044107/2013-14;Homologado;Reforma - Laboratórios de pesquisa do Mestrado de Odontologia - Setor de Ciências da Saúde - Campus III - Jardim Botânico da UFPR.;Sem Informação;PCU;SRP;;548447.78;0.0;538810.21;0.0;
2014;Tomada de Preços;005/2014;052922/2013-57;Deserto;Reforma - Regularização Sistema de Prevenção de Incêndios - CEM - Setor Ciências da Terra;Sem Informação;PCU;Contrato;;0.0;0.0;0.0;0.0;
2014;Tomada de Preços;006/2014;050387/2013-08;Homologado;Obra para reforma do auditório do departamento de química - setor de ciências exatas - campus politécnico - UFPR.;Sem Informação;PCU;Sem Informação;;462905.13;0.0;350786.82;0.0;
2014;Tomada de Preços;007/2014;044740/2013-11;Homologado;Reforma - Edificação - Departamento de Anatomia do Setor de Biológicas - Campus Politécnico;Sem Informação;PCU;Sem Informação;;933835.81;0.0;852907.98;0.0;
2014;Tomada de Preços;008/2014;014369/2012-73;Homologado;Reforma - Direção Ciências Biológicas e PROEV - Centro Politécnico - Campus III;Sem Informação;PCU;Sem Informação;;439686.42;0.0;363266.37;0.0;
2014;Tomada de Preços;009/2014;054596/2013-12;Suspenso;Obra de Reforma para a Troca de Cobertura da Reitoria da UFPR. (Juntada à TP 010/2014);Sem Informação;PCU;Sem Informação;;109925.52;0.0;0.0;0.0;
2014;Tomada de Preços;010/2014;054640/2013-94;Homologado;Obra de Reforma para a Troca de Cobertura da Casa da Estudante Univesitária de Curitiba da UFPR e Obra de Reforma para a Troca de Cobertura da Reitoria da UFPR.;Sem Informação;PCU;Sem Informação;;344240.49;0.0;254830.0;0.0;
2014;Tomada de Preços;011/2014;043542/2013-21;Suspenso;Elaboração de Projetos básicos completos de engenharia, entrada e distribuição de energia elétrica e interligações de fibra ótica, dados, telefonia e CFTV do CED.;Sem Informação;PCU;Sem Informação;;0.0;0.0;0.0;0.0;
2014;Tomada de Preços;012/2014;045482/2013-81;Fase Interna;Projeto - Reforma - Centro de Computação Eletrônica;Sem Informação;PCU;SRP;;274707.56;0.0;0.0;0.0;
2014;Tomada de Preços;013/2014;036445/2013-82;Fase Interna;Levantamento da situação das instalações da secretaria administrativa da Procuradoria Federal especializada junto à UFPR.;Sem Informação;PCU;Sem Informação;;0.0;0.0;0.0;0.0;
2014;Tomada de Preços;014/2014;053757/2013-15;Homologado;Regularização de rede de captação de esgoto do prédio de Educação Física, localizado à Rua Coração de Maria, 1225  Jardim das Américas  Curitiba  PR;Sem Informação;PCU;Aquisição imediata;;148499.09;0.0;53446.0;0.0;
2014;Tomada de Preços;015/2014;044001/2013-11;Anulado;Reconstrução do contrapiso e piso da granitina no térreo do prédio do CENBAPAR  Campus III  Centro Politécnico  UFPR.;Sem Informação;PCU;Aquisição imediata;;93298.6;0.0;0.0;0.0;
2014;Tomada de Preços;016/2014;041401/2013-74;Fase Interna;Construção - Laboratório dos Agentes Biológicos e de Pós-Colheita;Sem Informação;PCU;SRP;;0.0;0.0;0.0;0.0;
2014;Tomada de Preços;017/2014;021039/2014-04;Homologado;Reformas e Reparos nas Patologias nas Juntas de Movimentação do Edifício do Setor de Ciências da Saúde;Sem Informação;PCU;SRP;;107840.43;0.0;74469.94;0.0;
2014;Tomada de Preços;018/2014;002024/2014-39;Cancelado;Instalação Elétrica - Liquefatora de Nitrogênio;Sem Informação;PCU;Sem Informação;;44436.9;0.0;0.0;0.0;
2014;Tomada de Preços;019/2014;022636/2013-67;Homologado;Instalação de infraestrutura elétrica, destinado ao laboratório de informática sala PC - 08 do Setor de Ciências Exatas ;Sem Informação;PCU;SRP;;42356.95;0.0;32931.1;0.0;
2014;Tomada de Preços;020/2014;012059/2014-86;Homologado;Fornecimento e instalação de cabine semi-enterrada seccionadora e transformadora de rede primária com carga instalada de 450 KVA para o Setor de Ciências Sociais Aplicadas ;Sem Informação;PCU;SRP;;131161.85;0.0;117547.95;0.0;
2014;Tomada de Preços;021/2014;012064/2014-99;Fase Interna;Contratação de empresa de engenharia e arquitetura para prestação de Serviços Técnicos Profissionais Especializados, para execução de reforma das instalações elétricas - Comunicação - Dados - CFTV - SPDA, do Departamento de Fitotecnia e Fitossanitarismo e Laboratórios ;Sem Informação;PCU;SRP;;1238132.53;0.0;0.0;0.0;
2014;Tomada de Preços;022/2014;037047/2014-64;Fase Interna;Reconstrução do contrapiso e piso da granitina no térreo do prédio do CENBAPAR  Campus III  Centro Politécnico  UFPR.;Sem Informação;PCU;Sem Informação;;91866.99;0.0;0.0;0.0;
2014;Tomada de Preços;023/2014;052922/2013-57;Homologado;Reforma - Regularização Sistema de Prevenção de Incêndios - CEM - Setor Ciências da Terra;Sem Informação;PCU;Aquisição imediata;;70608.74;0.0;70202.09;0.0;
2014;Tomada de Preços;024/2014;002024/2014-39;Fracassado;Instalação de Liquefatora de Nitrogênio;Sem Informação;PCU;SRP;;44436.9;0.0;0.0;0.0;
2014;Tomada de Preços;025/2014;042596/2014-51;Homologado;Reestruturação do ramal alimentador e quadro de distribuição em baixa tensão do prédio do Departamento de Engenharia Elétrica do Setor de Tecnologia da UFPR;Sem Informação;PCU;SRP;;53626.21;0.0;51136.09;0.0;
2014;Tomada de Preços;026/2014;045699/2014-72;Fase Interna;Reforma do Hospital Veterinário (Centro de Imagens) e Construção de Subestação Elétrica;Sem Informação;PCU;Sem Informação;;933667.63;0.0;0.0;0.0;
2014;Tomada de Preços;027/2014;044987/2014-18;Fase Interna;Obra para a Iluminação dos Campos de Futebol do CED - Campus III - Centro Politécnico;Sem Informação;PCU;Sem Informação;;1087510.6;0.0;0.0;0.0;
2014;Tomada de Preços;028/2014;040159/2014-01;Homologado;Elaboração de Projetos de Engenharia para Reforma de Área Parcial para os Departamentos de Biologia Celular Fisiologia e Fisioterapia - Setor Ciências Biológicas.;Sem Informação;PCU;Aquisição imediata;;45510.93;0.0;0.0;0.0;
2014;Tomada de Preços;029/2014;045761/2014-26;Fase Interna;Obra 1ª Etapa da Reforma do Bloco Didático do Seminário - Campus Palotina.;Sem Informação;PCU;SRP;;1438735.56;0.0;0.0;0.0;
2014;Tomada de Preços;030/2014;044871/2014-71;Fase Interna;Reforma dos Vestiários do Centro de Educação Física e Desportos - Campus Politécnico;Sem Informação;PCU;Sem Informação;;1290031.43;0.0;0.0;0.0;
2014;Tomada de Preços;031/2014;045771/2014-61;Fase Interna;Elaboração de Projetos Básicos do Centro de Atenção à Saúde Campus Palotina;Sem Informação;PCU;SRP;;44509.03;0.0;0.0;0.0;
2014;Tomada de Preços;032/2014;045256/2014-81;Fase Interna;Demolição - Edificação - Téc. Cirurgica e Cirurgia Experimental - Ciências da Saúde;Sem Informação;PCU;Aquisição imediata;;66881.83;0.0;0.0;0.0;
2015;Chamada Pública;001/2015;075143/2015-91;Homologado;Aquisição de gêneros alimentícios semiperecíveis ;Sem Informação;RU ;Contrato;;413312.33;0.0;0.0;0.0;
2015;Concorrência Pública;001/2015;025998/2014-91;Homologado;Serviços de Reprografia - Setor Palotina;Sem Informação;Palotina;Contrato;;500.0;0.0;510.0;0.0;
2015;Concorrência Pública;002/2015;047490/2014-43;Homologado;Concessão de Espaço Público - Cantina Centro de Convivência - Politécnico;Sem Informação;DSG/CECOM;SRP;;1401.06;0.0;8450.77;0.0;
2015;Concorrência Pública;003/2015;047492/2014-32;Deserto;Concessão de uso de Reprografia no Edifício D. Pedro I;Sem Informação;PRA;SRP;;932.54;0.0;0.0;0.0;
2015;Concorrência Pública;004/2015;028499/2014-55;Deserto;Concessão de uso de espaço físico para serviços de Cantina em Pontal do Sul;Sem Informação;CEM;SRP;;1762.42;0.0;0.0;0.0;
2015;Concorrência Pública;005/2015;047495/2014-76;Homologado;Concessão de uso de Cantina no Setor de Ciências Humanas, Letras e Artes ;Sem Informação;DSG/CECOM;SRP;;3968.26;0.0;20177.26;0.0;
2015;Concorrência Pública;006/2015;028499/2014-55;Deserto;Concessão de uso de espaço físico para serviços de Cantina em Pontal do Sul;Sem Informação;CEM ;Aquisição imediata;;1762.42;0.0;0.0;0.0;
2015;Concorrência Pública;007/2015;028499/2014-55;Homologado;Concessão de uso de espaço físico para serviços de Cantina em Pontal do Sul;Sem Informação;CEM;SRP;;1762.42;0.0;1762.42;0.0;
2015;Pregão Eletrônico;001/2015;045480/2014-73;Homologado;Prestação de Serviços terceirizados de portaria, recepção e vigia;Serviço;CECOM;Contrato;;8085360.72;0.0;0.0;0.0;
2015;Pregão Eletrônico;002/2015;054161/2014-59;Homologado;Aquisição de Material de Consumo e de Expediente (SRP);Material;Almox.Central;SRP;3;710748.0;225198.0;216668.0;95073.5;2015-03-01
2015;Pregão Eletrônico;003/2015;054291/2014-91;Homologado;Serviço de Tradução e Revisão de Textos em Língua Estrangeira (SRP);Serviço;Cecom;SRP;2;767478.0;173233.5;543609.0;114403.0;2015-02-01
